,Scientific_name,English_name,Recording_ID,Library,Country,Locality,Latitude,Longitude,Date,Recordist,URL
117,Adelomyia melanogenys,Speckled Hummingbird,67629,Xeno-Canto,Peru,Cerros del Sira,-9.499,-74.622,2/08/10,Jacob Socolar,http://www.xeno-canto.org/67629
118,Adelomyia melanogenys,Speckled Hummingbird,82768,Xeno-Canto,Peru,"Abra Marancunca, Puno",-14.2092,-69.2189,24/05/11,David Geale,http://www.xeno-canto.org/82768
119,Adelomyia melanogenys,Speckled Hummingbird,152967,Xeno-Canto,Peru,"Satipo road, Junin",-11.4026,-74.7509,4/10/13,Herman van Oosten,http://www.xeno-canto.org/152967
120,Adelomyia melanogenys,Speckled Hummingbird,218195,Xeno-Canto,Peru,"Villa Rica-Oxapampa road, Pasco",-10.58333333,-75.33333333,3/08/08,Peter Boesman,http://www.xeno-canto.org/218195
121,Adelomyia melanogenys,Speckled Hummingbird,218197,Xeno-Canto,Peru,"Cajamarca area, Cajamarca",-7.166666667,-78.5,11/01/08,Peter Boesman,http://www.xeno-canto.org/218197
122,Adelomyia melanogenys,Speckled Hummingbird,14833,Xeno-Canto,Venezuela,"Paso de Choroni, Aragua",10.3612,-67.5856,24/12/06,Andrew Spencer,http://www.xeno-canto.org/14833
123,Adelomyia melanogenys,Speckled Hummingbird,218199,Xeno-Canto,Venezuela,"Yacambu NP, Lara",9.716666667,-69.58333333,21/12/97,Peter Boesman,http://www.xeno-canto.org/218199
124,Adelomyia melanogenys,Speckled Hummingbird,120180,Xeno-Canto,Ecuador,Parroquia El Airo (Espindola - Loja),-4.4797,-79391,10/01/13,Leonardo Ordóñez-Delgado,https://www.xeno-canto.org/120180
125,Adelomyia melanogenys,Speckled Hummingbird,350696,Xeno-Canto,Peru,"Carpish Tunnel track, Huanuco",-9.7206,-76.0992,8/08/16,Guy Kirwan,https://www.xeno-canto.org/350696
267,Aglaeactis aliciae,Purple-backed Sunbeam,36042,Xeno-Canto,Peru,between Sarten and Santa Rosa Maranon Valley,NA,NA,28/06/06,Frank Lambert,http://www.xeno-canto.org/36042
268,Aglaeactis aliciae,Purple-backed Sunbeam,175874,Xeno-Canto,Peru,"El Molino, Cajamarca",-7.7501,-77.7667,21/07/13,Roger Ahlman,http://www.xeno-canto.org/175874
269,Aglaeactis aliciae,Purple-backed Sunbeam,189624,Xeno-Canto,Peru,"El Molino, La Libertad",-7.7501,-77.7667,26/11/13,Andrew Spencer,http://www.xeno-canto.org/189624
270,Aglaeactis castelnaudii,White-tufted Sunbeam,36719,Xeno-Canto,Peru,"Yanacocha, Cusco",-13.2834,-72.0334,22/06/04,Huw Lloyd,http://www.xeno-canto.org/36719
271,Aglaeactis cupripennis,Shining Sunbeam,ML17471,Macaulay Library,Peru,"La Libertad,,Tayabamba (outskirts)",-8.28,-77.3,13/11/79,"Parker, III, Theodore A",https://macaulaylibrary.org/asset/17471
272,Aglaeactis cupripennis,Shining Sunbeam,148368,Xeno-Canto,Colombia,"Cundinamarca, Subachoque, Finca El Cerro",5,-74.15,5/04/90,Mateo Hernandez (Colección de Sonidos Ambientales - Instituto Humboldt),http://www.xeno-canto.org/148368
273,Aglaeactis cupripennis,Shining Sunbeam,148369,Xeno-Canto,Colombia,"Cundinamarca, Subachoque, Finca El Cerro",5,-74.15,14/01/00,Mateo Hernandez (Colección de Sonidos Ambientales - Instituto Humboldt),http://www.xeno-canto.org/148369
274,Aglaeactis cupripennis,Shining Sunbeam,237919,Xeno-Canto,Ecuador,Azuay: Cañayacu 7 km NNE Chaucha,-2.853,-79.384,8/02/95,Niels Krabbe,http://www.xeno-canto.org/237919
275,Aglaeactis pamela,Black-hooded Sunbeam,146337,Xeno-Canto,Bolivia,"Presa Corani, KM65 Villa Tunari road, dpto. Cochabamba",-17.2245,-65.8998,20/08/13,Andrew Spencer,http://www.xeno-canto.org/146337
276,Aglaeactis pamela,Black-hooded Sunbeam,350965,Xeno-Canto,Bolivia,"Presa Corani, KM65 Villa Tunari road, dpto. Cochabamba",-17.2245,-65.8998,14/09/16,Dan Lane,https://www.xeno-canto.org/350965
277,Aglaeactis pamela,Black-hooded Sunbeam,350966,Xeno-Canto,Bolivia,"Presa Corani, KM65 Villa Tunari road, dpto. Cochabamba",-17.2245,-65.8998,14/09/16,Dan Lane,https://www.xeno-canto.org/350966
278,Aglaeactis pamela,Black-hooded Sunbeam,350968,Xeno-Canto,Bolivia,"Presa Corani, KM65 Villa Tunari road, dpto. Cochabamba",-17.2245,-65.8998,14/09/16,Dan Lane,https://www.xeno-canto.org/350968
279,Aglaiocercus berlepschi,Venezuelan Sylph,18443,Xeno-Canto,Venezuela,"Cerro Negro, Caripe, Monagas",10.2114,-63.5695,2/03/08,Nick Athanas,http://www.xeno-canto.org/18443
280,Aglaiocercus coelestis,Violet-tailed Sylph,ML41243,Macaulay Library,Ecuador,"Pichincha,,along road to Mindo",-0.05,-78.78,2/06/84,"Robbins, Mark B",https://macaulaylibrary.org/asset/41243
281,Aglaiocercus coelestis,Violet-tailed Sylph,22178,Xeno-Canto,Colombia,"Road to San Jose del Palmar, Serrania de las Paraguas, Choco",4.8412,-76.2153,31/07/08,Andrew Spencer,http://www.xeno-canto.org/22178
282,Aglaiocercus coelestis,Violet-tailed Sylph,82593,Xeno-Canto,Colombia,"RNA Las Tangaras, Choco",5.7289,-76.2439,24/06/11,Andrew Spencer,http://www.xeno-canto.org/82593
283,Aglaiocercus coelestis,Violet-tailed Sylph,146380,Xeno-Canto,Colombia,"DMI Arrayanal (Sector la Linda) Mistrato, Risaralda",5.2898,-75.9145,18/08/13,Julian Andres Zuleta Marín,http://www.xeno-canto.org/146380
284,Aglaiocercus coelestis,Violet-tailed Sylph,65310,Xeno-Canto,Ecuador,"Mindo Loma, Pichincha",-0.0203,-78.7467,18/10/10,Andrew Spencer,http://www.xeno-canto.org/65310
285,Aglaiocercus coelestis,Violet-tailed Sylph,88149,Xeno-Canto,Ecuador,"Paz de las Aves, Pichincha",0.0226,-78.712,12/02/10,Daniel Lane,http://www.xeno-canto.org/88149
286,Aglaiocercus coelestis,Violet-tailed Sylph,237921,Xeno-Canto,Ecuador,Pichincha: Maquipucuna,0.084,-78.617,23/01/94,Niels Krabbe,http://www.xeno-canto.org/237921
287,Aglaiocercus coelestis,Violet-tailed Sylph,260529,Xeno-Canto,Ecuador,Pichincha: Mindo area,-0.051,-78.778,1998-01-00,Mitch Lysinger,http://www.xeno-canto.org/260529
288,Aglaiocercus coelestis,Violet-tailed Sylph,260530,Xeno-Canto,Ecuador,Pichincha: Mindo area,-0.051,-78.778,1998-01-00,Mitch Lysinger,http://www.xeno-canto.org/260530
289,Aglaiocercus coelestis,Violet-tailed Sylph,261771,Xeno-Canto,Ecuador,"Esmeraldas: San Vicente Alto, Cordillera de Lachas, Cotacachi-Cayapas Ecological Reserve",0.783,-78.533,2006-09-00,Olaf Jahn,http://www.xeno-canto.org/261771
290,Aglaiocercus coelestis,Violet-tailed Sylph,261772,Xeno-Canto,Ecuador,"Esmeraldas: San Vicente Alto, Cordillera de Lachas, Cotacachi-Cayapas Ecological Reserve",0.783,-78.533,2006-09-00,Olaf Jahn,http://www.xeno-canto.org/261772
291,Aglaiocercus coelestis,Violet-tailed Sylph,261773,Xeno-Canto,Ecuador,"Esmeraldas: San Vicente Alto, Cordillera de Lachas, Cotacachi-Cayapas Ecological Reserve",0.783,-78.533,2006-09-00,Olaf Jahn,http://www.xeno-canto.org/261773
292,Aglaiocercus coelestis,Violet-tailed Sylph,261774,Xeno-Canto,Ecuador,"Esmeraldas: San Vicente Alto, Cordillera de Lachas, Cotacachi-Cayapas Ecological Reserve",0.783,-78.533,2006-09-00,Olaf Jahn,http://www.xeno-canto.org/261774
293,Aglaiocercus coelestis,Violet-tailed Sylph,261775,Xeno-Canto,Ecuador,"Esmeraldas: San Vicente Alto, Cordillera de Lachas, Cotacachi-Cayapas Ecological Reserve",0.783,-78.533,2006-09-00,Olaf Jahn,http://www.xeno-canto.org/261775
294,Aglaiocercus coelestis,Violet-tailed Sylph,261777,Xeno-Canto,Ecuador,"Esmeraldas: San Vicente Alto, Cordillera de Lachas, Cotacachi-Cayapas Ecological Reserve",0.783,-78.533,2006-09-00,Olaf Jahn,http://www.xeno-canto.org/261777
295,Aglaiocercus coelestis,Violet-tailed Sylph,264485,Xeno-Canto,Ecuador,Pichincha: Mindo area,-0.051,-78.778,1994-08-00,Paul Coopmans,http://www.xeno-canto.org/264485
296,Aglaiocercus coelestis,Violet-tailed Sylph,293653,Xeno-Canto,Ecuador,"Distrito Metropolitano de Quito, Pichincha",0.0092,-78.7191,11/12/12,Guido O. Keijl,http://www.xeno-canto.org/293653
297,Aglaiocercus coelestis,Violet-tailed Sylph,261776,Xeno-Canto,Ecuador,"Esmeraldas: San Vicente Alto, Cordillera de Lachas, Cotacachi-Cayapas Ecological Reserve",783,-78533,2006-09-00,Olaf Jahn,https://www.xeno-canto.org/261776
298,Aglaiocercus kingii,Long-tailed Sylph,73080,Xeno-Canto,Bolivia,"Apa-Apa, La Paz, BO",-16.35211111,-67.50783333,5/12/05,Joseph Tobias and Nathalie Seddon,http://www.xeno-canto.org/73080
299,Aglaiocercus kingii,Long-tailed Sylph,23513,Xeno-Canto,Colombia,"Parque Chicaque, Cundinamarca",4.6167,-74.3001,14/09/08,Thomas Donegan,http://www.xeno-canto.org/23513
300,Aglaiocercus kingii,Long-tailed Sylph,51195,Xeno-Canto,Colombia,"Hacienda Las Cruces, area La Ceja-Toche, Mpio Ibague, Tolima",NA,NA,16/06/98,Bernabe Lopez-Lanus,http://www.xeno-canto.org/51195
301,Aglaiocercus kingii,Long-tailed Sylph,117544,Xeno-Canto,Colombia,"Sisavita, Carrizal, Cucutilla, Norte de Santander",7.480389,-72.83183,3/04/02,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),http://www.xeno-canto.org/117544
302,Aglaiocercus kingii,Long-tailed Sylph,128290,Xeno-Canto,Colombia,"Cajamarca, Tolima",4.4837,-75.4797,23/03/13,Oscar H. Marín-Gómez,http://www.xeno-canto.org/128290
303,Aglaiocercus kingii,Long-tailed Sylph,225279,Xeno-Canto,Ecuador,"Cabañas San Isidro, Cosanga, Napo",-0.5864,-77.8778,26/02/15,Cedric MROCZKO,http://www.xeno-canto.org/225279
304,Aglaiocercus kingii,Long-tailed Sylph,237923,Xeno-Canto,Ecuador,Zamora-Chinchipe: Reserva Tapichalaca,-4.496,-79.132,6/02/03,Niels Krabbe,http://www.xeno-canto.org/237923
305,Aglaiocercus kingii,Long-tailed Sylph,257863,Xeno-Canto,Ecuador,"Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,1996-11-00,John V. Moore,http://www.xeno-canto.org/257863
306,Aglaiocercus kingii,Long-tailed Sylph,257864,Xeno-Canto,Ecuador,"Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,1996-11-00,John V. Moore,http://www.xeno-canto.org/257864
307,Aglaiocercus kingii,Long-tailed Sylph,262887,Xeno-Canto,Ecuador,Morona-Santiago: Macas-9 de Octubre road,-2.283,-78.15,27/01/97,Jonas Nilsson,http://www.xeno-canto.org/262887
308,Aglaiocercus kingii,Long-tailed Sylph,275707,Xeno-Canto,Ecuador,Morona-Santiago: Macas-9 Octubre road,-2.283,-78.15,27/01/97,Jonas Nilsson,http://www.xeno-canto.org/275707
309,Aglaiocercus kingii,Long-tailed Sylph,254129,Xeno-Canto,Venezuela,"La Mucuy, Merida",8.6071,-71.053,12/11/08,Joe Klaiber,http://www.xeno-canto.org/254129
310,Amazilia amabilis,Blue-chested Hummingbird,FLMNH06179,FLMNH,Costa Rica,"Heredia (Provincia), Sarapiquí (Cantón), Finca La Selva, Cerro de la Muerte",NA,NA,3/06/83,F. Gary Stiles,NA
311,Amazilia amabilis,Blue-chested Hummingbird,FLMNH08808,FLMNH,Costa Rica,"Heredia (Provincia), Sarapiquí (Cantón), Puerto Viejo (Distrito), Estación Biológica La Selva",NA,NA,29/03/86,F. Gary Stiles,NA
312,Amazilia amabilis,Blue-chested Hummingbird,FLMNH10635,FLMNH,Costa Rica,"Heredia (Provincia), Finca La Selva",NA,NA,18/02/87,F. Gary Stiles,NA
313,Amazilia amabilis,Blue-chested Hummingbird,FLMNH13841,FLMNH,Costa Rica,"Heredia (Provincia), Sarapiquí (Cantón), Finca La Selva",NA,NA,3/06/83,F. Gary Stiles,NA
314,Amazilia amabilis,Blue-chested Hummingbird,FLMNH14256,FLMNH,Costa Rica,"Heredia (Provincia), Sarapiquí (Cantón), Finca La Selva",NA,NA,6/08/89,F. Gary Stiles,NA
315,Amazilia amabilis,Blue-chested Hummingbird,FLMNH17160,FLMNH,Panama,"Panama Prov., Pipeline Road",NA,NA,11/03/94,Greg Lasley,NA
316,Amazilia amabilis,Blue-chested Hummingbird,ML184235,Macaulay Library,Costa Rica,"Heredia,,S of La Selva Biological Station; Sendero Tres Rios, 1875 meters",10.4288,-84.0128,22/04/95,"Marantz, Curtis A",https://macaulaylibrary.org/asset/184235
317,Amazilia amabilis,Blue-chested Hummingbird,ML28131,Macaulay Library,Costa Rica,"Heredia,,La Selva Biological Station",10.4288,-84.0128,28/05/81,"van den Berg, Arnoud B",https://macaulaylibrary.org/asset/28131
318,Amazilia amabilis,Blue-chested Hummingbird,ML72604,Macaulay Library,Costa Rica,"Heredia,,La Selva Biological Station",10.4288,-84.0128,26/02/91,"Ross, Jr., David L",https://macaulaylibrary.org/asset/72604
319,Amazilia amabilis,Blue-chested Hummingbird,168505,Xeno-Canto,Colombia,El Valle-Utría National Park Trail,6.0747,-77.3868,26/01/14,Ottavio Janni,http://www.xeno-canto.org/168505
320,Amazilia amabilis,Blue-chested Hummingbird,273501,Xeno-Canto,Colombia,"RNA El Paujil, Santander",6.05,-74.261,3/02/11,Peter Boesman,http://www.xeno-canto.org/273501
321,Amazilia amabilis,Blue-chested Hummingbird,273502,Xeno-Canto,Colombia,"RNA El Paujil, Santander",6.05,-74.261,2/02/11,Peter Boesman,http://www.xeno-canto.org/273502
322,Amazilia amabilis,Blue-chested Hummingbird,45135,Xeno-Canto,Costa Rica,"La Selva, Sarapiqui, Heredia",10.4314,-84.039,9/02/10,Scott Olmstead,http://www.xeno-canto.org/45135
323,Amazilia amabilis,Blue-chested Hummingbird,154001,Xeno-Canto,Costa Rica,"Calle Panameños, Horquetas Sarapiqui, Heredia",10.230971,-83.950353,9/07/12,Marcelo Araya-Salas,http://www.xeno-canto.org/154001
324,Amazilia amabilis,Blue-chested Hummingbird,5586,Xeno-Canto,Ecuador,"Puerto Quito, Pichincha",0.1001,-79.1834,23/06/03,Nick Athanas,http://www.xeno-canto.org/5586
325,Amazilia amabilis,Blue-chested Hummingbird,12892,Xeno-Canto,Ecuador,"La Chiquita road, San Lorenzo, Esmeraldas",1.2167,-78.7334,4/05/03,Roger Ahlman,http://www.xeno-canto.org/12892
326,Amazilia amabilis,Blue-chested Hummingbird,20964,Xeno-Canto,Ecuador,"Ricaute road, San Lorenzo, Esmeraldas",NA,NA,3/06/08,Roger Ahlman,http://www.xeno-canto.org/20964
327,Amazilia amabilis,Blue-chested Hummingbird,264468,Xeno-Canto,Ecuador,"Esmeraldas: N of Quinindé, Río Quinindé",0.333,-79.467,1994-09-00,Paul Coopmans,http://www.xeno-canto.org/264468
328,Amazilia amabilis,Blue-chested Hummingbird,264469,Xeno-Canto,Ecuador,Los Ríos: Jauneche,-1.333,-79.583,1991-12-00,Paul Coopmans,http://www.xeno-canto.org/264469
329,Amazilia amabilis,Blue-chested Hummingbird,275257,Xeno-Canto,Ecuador,"Esmeraldas: San Miguel, Río Cayapas",0.75,-78.917,1997-02-00,Patricio Mena Valenzuela,http://www.xeno-canto.org/275257
330,Amazilia amabilis,Blue-chested Hummingbird,275258,Xeno-Canto,Ecuador,"Esmeraldas: San Miguel, Río Cayapas",0.75,-78.917,1997-04-00,Patricio Mena Valenzuela,http://www.xeno-canto.org/275258
331,Amazilia amabilis,Blue-chested Hummingbird,275259,Xeno-Canto,Ecuador,"Esmeraldas: San Miguel, Río Cayapas",0.75,-78.917,1997-02-00,Patricio Mena Valenzuela,http://www.xeno-canto.org/275259
332,Amazilia amabilis,Blue-chested Hummingbird,275708,Xeno-Canto,Ecuador,Esmeraldas: Río Mataje road,1.25,-78.733,22/02/97,Jonas Nilsson,http://www.xeno-canto.org/275708
333,Amazilia amabilis,Blue-chested Hummingbird,275709,Xeno-Canto,Ecuador,Esmeraldas: Humedal de Yalare,1.154,-78.851,13/06/01,Jonas Nilsson,http://www.xeno-canto.org/275709
334,Amazilia amabilis,Blue-chested Hummingbird,10068,Xeno-Canto,Panama,Canopy Tower,9.1334,-79.6501,3/01/07,Ken Allaire,http://www.xeno-canto.org/10068
335,Amazilia amabilis,Blue-chested Hummingbird,10479,Xeno-Canto,Panama,Canopy Tower,9.1334,-79.6501,24/12/00,Allen T. Chartier,http://www.xeno-canto.org/10479
336,Amazilia amabilis,Blue-chested Hummingbird,10480,Xeno-Canto,Panama,Canopy Tower,9.1334,-79.6501,24/12/00,Allen T. Chartier,http://www.xeno-canto.org/10480
337,Amazilia amabilis,Blue-chested Hummingbird,17195,Xeno-Canto,Panama,Canopy Tower,9.1334,-79.6501,17/11/07,Allen T. Chartier,http://www.xeno-canto.org/17195
338,Amazilia amabilis,Blue-chested Hummingbird,17197,Xeno-Canto,Panama,Canopy Tower,9.1334,-79.6501,20/11/07,Allen T. Chartier,http://www.xeno-canto.org/17197
339,Amazilia amabilis,Blue-chested Hummingbird,17198,Xeno-Canto,Panama,Canopy Tower,9.1334,-79.6501,20/11/07,Allen T. Chartier,http://www.xeno-canto.org/17198
340,Amazilia amabilis,Blue-chested Hummingbird,17199,Xeno-Canto,Panama,Canopy Tower,9.1334,-79.6501,20/11/07,Allen T. Chartier,http://www.xeno-canto.org/17199
341,Amazilia amabilis,Blue-chested Hummingbird,109731,Xeno-Canto,Panama,"Burbayar Lodge, Nusagandi, Panama",9.3334,-78.9667,11/09/12,Thore Noernberg,http://www.xeno-canto.org/109731
342,Amazilia amabilis,Blue-chested Hummingbird,133146,Xeno-Canto,Panama,Plantation Trail,9.103,-79.6636,26/03/08,Jerome Fischer,http://www.xeno-canto.org/133146
343,Amazilia amabilis,Blue-chested Hummingbird,271032,Xeno-Canto,Panama,Panama Rainforest discovery center,9.136797,-79.72363,25/02/15,Peter Boesman,http://www.xeno-canto.org/271032
344,Amazilia amabilis,Blue-chested Hummingbird,271033,Xeno-Canto,Panama,Panama Rainforest discovery center,9.136797,-79.72363,25/02/15,Peter Boesman,http://www.xeno-canto.org/271033
345,Amazilia amabilis,Blue-chested Hummingbird,271034,Xeno-Canto,Panama,Panama Rainforest discovery center,9.136797,-79.72363,25/02/15,Peter Boesman,http://www.xeno-canto.org/271034
346,Amazilia amabilis,Blue-chested Hummingbird,271035,Xeno-Canto,Panama,Panama Rainforest discovery center,9.136797,-79.72363,25/02/15,Peter Boesman,http://www.xeno-canto.org/271035
347,Amazilia amabilis,Blue-chested Hummingbird,271036,Xeno-Canto,Panama,Panama Rainforest discovery center,9.136797,-79.72363,25/02/15,Peter Boesman,http://www.xeno-canto.org/271036
348,Amazilia amabilis,Blue-chested Hummingbird,378366,Xeno-Canto,Colombia,"RNA El Paujil, Santander",6.05,-74261,2014-03,Fabrice Schmitt,https://www.xeno-canto.org/378366
349,Amazilia amabilis,Blue-chested Hummingbird,378367,Xeno-Canto,Colombia,"RNA El Paujil, Santander",6.05,-74261,2014-03,Fabrice Schmitt,https://www.xeno-canto.org/378367
350,Amazilia amabilis,Blue-chested Hummingbird,384387,Xeno-Canto,Colombia,"Parque Nacional Natural Utría, Choco",6.0201,-77.3452,2017-01,Martin St-Michel,https://www.xeno-canto.org/384387
351,Amazilia amabilis,Blue-chested Hummingbird,406948,Xeno-Canto,Colombia,"La Chocoana, Guachalito, Nuquí, Chocó",5.6271,-77.4042,2018-08-00,Myornis,https://www.xeno-canto.org/406948
352,Amazilia amabilis,Blue-chested Hummingbird,406952,Xeno-Canto,Colombia,"La Chocoana, Guachalito, Nuquí, Chocó",5.6271,-77.4042,2018-08-00,Myornis,https://www.xeno-canto.org/406952
353,Amazilia amabilis,Blue-chested Hummingbird,409293,Xeno-Canto,Colombia,"La Chocoana, Guachalito, Nuquí, Chocó",5.6271,-77.4042,2017-08-00,Myornis,https://www.xeno-canto.org/409293
354,Amazilia amabilis,Blue-chested Hummingbird,412659,Xeno-Canto,Colombia,"Vegachí, Antioquia",6833,-74.7692,2016-03,Andres Angulo,https://www.xeno-canto.org/412659
355,Amazilia amabilis,Blue-chested Hummingbird,371217,Xeno-Canto,Costa Rica,"Poás Volcano National Park, Poás, Alajuela",10.1705,-84.2322,2017-01,Albert Lastukhin,https://www.xeno-canto.org/371217
356,Amazilia amabilis,Blue-chested Hummingbird,357782,Xeno-Canto,Panama,"Pipeline Road, Soberania NP",9.1332,-79.7195,2017-03,Kent Livezey,https://www.xeno-canto.org/357782
357,Amazilia amabilis,Blue-chested Hummingbird,358322,Xeno-Canto,Panama,"Pipeline Road, Soberania NP",9.1332,-79.7195,2017-03,Kent Livezey,https://www.xeno-canto.org/358322
358,Amazilia amabilis,Blue-chested Hummingbird,361053,Xeno-Canto,Panama,"Pipeline Road, Soberania NP",9.1332,-79.7195,2017-03,Kent Livezey,https://www.xeno-canto.org/361053
359,Amazilia amazilia,Amazilia Hummingbird,ML51636,Macaulay Library,Ecuador,"Manabí,,E of Puerto Cayo; Coastal Cordillera;  W-Slope",-1.4166667,-80.6666667,21/02/91,"Coopmans, Paul",https://macaulaylibrary.org/asset/51636
360,Amazilia amazilia,Amazilia Hummingbird,ML10451,Macaulay Library,Peru,"Lima,,5.0 km S of Lima; Villa Marshes",-12,-77,10/05/75,"Parker, III, Theodore A",https://macaulaylibrary.org/asset/10451
361,Amazilia amazilia,Amazilia Hummingbird,ML21561,Macaulay Library,Peru,"Lambayeque,,12.0 km N of Olmos",-5.67,-78.92,8/06/80,"Parker, III, Theodore A",https://macaulaylibrary.org/asset/21561
362,Amazilia amazilia,Amazilia Hummingbird,ML28727,Macaulay Library,Peru,"Lambayeque,,N of Olmos, East of Naupe",-5.9666667,-80.6666667,1/12/80,"van den Berg, Arnoud B",https://macaulaylibrary.org/asset/28727
363,Amazilia amazilia,Amazilia Hummingbird,ML81152,Macaulay Library,Peru,"Lambayeque,,10.0 km E of Km 887, Old Panam Hwy; Rio Tocto",-5.9,-79.75,21/02/81,"Nicholson, Charles P",https://macaulaylibrary.org/asset/81152
364,Amazilia amazilia,Amazilia Hummingbird,ML91382,Macaulay Library,Peru,"Lima,,Lima, Miraflores",-12.13,-77.03,6/06/96,"Lane, Daniel F",https://macaulaylibrary.org/asset/91382
365,Amazilia amazilia,Amazilia Hummingbird,19993,Xeno-Canto,Ecuador,4km S Vilcabamba,NA,NA,5/04/08,Charlie Vogt,http://www.xeno-canto.org/19993
366,Amazilia amazilia,Amazilia Hummingbird,19994,Xeno-Canto,Ecuador,4km S Vilcabamba,NA,NA,5/04/08,Charlie Vogt,http://www.xeno-canto.org/19994
367,Amazilia amazilia,Amazilia Hummingbird,100046,Xeno-Canto,Ecuador,Carretera Limón - La Victoria (Macará - Loja),-4.4373,-79.8081,17/11/11,Leonardo Ordóñez-Delgado,http://www.xeno-canto.org/100046
